subspecies	p-adj	Composite	cluster95	phylum
1935001003	1.0	0.15745284350508465	1935	p__Proteobacteria
1939001001	1.0	0.026590861017470015	1939	p__Bacteroidota
1941001001	1.0	0.15747616653708474	1941	p__Proteobacteria
1941001002	1.0	0.16908788857527782	1941	p__Proteobacteria
1941001003	1.0	0.26948328937281996	1941	p__Proteobacteria
1942001001	1.0	0.017605728060395325	1942	p__Firmicutes
1942001002	1.0	0.1593957530136878	1942	p__Firmicutes
1944001001	1.0	0.1575802182664172	1944	p__Proteobacteria
1944001002	0.9999	0.14878006323271517	1944	p__Proteobacteria
1945001001	0.5791	0.33768528123660757	1945	p__Actinobacteriota
1945001002	1.0	0.2291281012515325	1945	p__Actinobacteriota
1950001001	0.9999	0.07664955522585702	1950	p__Firmicutes_A
1953001001	1.0	0.285715179760904	1953	p__Proteobacteria
1953001002	1.0	0.18388386602002665	1953	p__Proteobacteria
1953001003	1.0	0.09053016192979912	1953	p__Proteobacteria
1953001004	1.0	0.15307159087367897	1953	p__Proteobacteria
1957001001	1.0	0.15758761857893194	1957	p__Firmicutes_A
1958001001	1.0	0.013916624998305458	1958	p__Actinobacteriota
1959001001	1.0	4.432123921772217e-05	1959	p__Firmicutes_A
1959001002	1.0	0.14931678469488258	1959	p__Firmicutes_A
1961001001	0.9643	0.23501836756128938	1961	p__Firmicutes_A
1961001002	1.0	0.17833876464915321	1961	p__Firmicutes_A
1961001003	1.0	0.15101403193018426	1961	p__Firmicutes_A
1961001004	1.0	0.0002564050442955761	1961	p__Firmicutes_A
1963001001	1.0	0.18765366452311516	1963	p__Actinobacteriota
1964001001	1.0	8.11590065382633e-06	1964	p__Firmicutes_A
1966001001	1.0	0.0003922966736340979	1966	p__Proteobacteria
1967001001	1.0	0.01755215822800597	1967	p__Firmicutes_A
1967001002	1.0	0.0041801502901893705	1967	p__Firmicutes_A
1967001003	1.0	0.06891145620552906	1967	p__Firmicutes_A
1967001004	1.0	0.10019675543066867	1967	p__Firmicutes_A
1969001001	1.0	0.0012199045998006685	1969	p__Bacteroidota
1969001002	1.0	0.26043290402239627	1969	p__Bacteroidota
1969001004	0.977	0.3212499789670632	1969	p__Bacteroidota
1970001001	1.0	0.29904528750437676	1970	p__Firmicutes
1970001002	1.0	0.0008461251945428074	1970	p__Firmicutes
1970001003	1.0	0.4205848347115853	1970	p__Firmicutes
1975001001	1.0	0.00013812906512441087	1975	p__Firmicutes_A
1976001001	1.0	0.06001676426536142	1976	p__Proteobacteria
1976001002	0.9428	0.22323947638721914	1976	p__Proteobacteria
1980001001	0.9998	0.009525473164061243	1980	p__Firmicutes
1984001002	0.415	0.5545383242564323	1984	p__Bacteroidota
1987001001	1.0	0.11883046888850149	1987	p__Firmicutes
1987001002	1.0	0.02958969928797631	1987	p__Firmicutes
1991001002	0.9972	0.17682989060016302	1991	p__Firmicutes_C
1992001001	1.0	0.01543390577862335	1992	p__Actinobacteriota
1994001001	1.0	0.011478108585999205	1994	p__Proteobacteria
2000001001	0.7354	0.4051655951677094	2000	p__Firmicutes_A
2002001001	0.9011	0.1548763421575096	2002	p__Desulfobacterota
2009001001	0.5951	0.5119752372230378	2009	p__Proteobacteria
2011001002	1.0	0.019433374930293488	2011	p__Firmicutes
2012001001	0.9375	0.3513201254531435	2012	p__Actinobacteriota
2016001001	1.0	0.0023143532696549376	2016	p__Firmicutes
2019001001	1.0	0.04373872082325022	2019	p__Firmicutes_A
2022001001	0.9998	5.1116627444396864e-05	2022	p__Firmicutes
2025001001	1.0	0.019237571643632694	2025	p__Firmicutes
2025001002	1.0	0.011848368056107525	2025	p__Firmicutes
2028001001	0.8911	0.3132245312424964	2028	p__Proteobacteria
2034001001	1.0	0.1574657365356233	2034	p__Bacteroidota
2035001002	0.9922	0.139672090971217	2035	p__Firmicutes_A
2035001003	0.9999	0.1237681613252346	2035	p__Firmicutes_A
2040001001	0.661	0.2339671518556189	2040	p__Firmicutes_A
2044001001	0.9294	0.2676522087411147	2044	p__Firmicutes_A
2050001002	0.9988	0.08999424121039913	2050	p__Firmicutes_A
2050001004	-0.0	0.8141029549750307	2050	p__Firmicutes_A
2056001001	1.0	0.0004700900675989348	2056	p__Firmicutes
2057001002	1.0	0.0003863628090446939	2057	p__Firmicutes_C
2057001003	1.0	0.11717782736677297	2057	p__Firmicutes_C
2057001004	1.0	0.2274287232293963	2057	p__Firmicutes_C
2057001005	1.0	0.32031649491564346	2057	p__Firmicutes_C
2057001006	1.0	0.0510851334440467	2057	p__Firmicutes_C
2060001001	1.0	0.30642810181734115	2060	p__Spirochaetota
2065001001	1.0	0.11017470503976541	2065	p__Campylobacterota
2069001001	0.9974	0.20224607329640826	2069	p__Firmicutes_A
2074001002	1.0	0.026434993013710897	2074	p__Firmicutes_A
2075001001	1.0	0.008764537892537701	2075	p__Firmicutes
2077001001	1.0	0.1496645400238355	2077	p__Bacteroidota
2082001002	1.0	0.04027344918317579	2082	p__Firmicutes
2082001003	1.0	5.1662081318374886e-05	2082	p__Firmicutes
2086001001	1.0	1.6490250855824466e-06	2086	p__Firmicutes
2087001001	1.0	2.777920403828868e-07	2087	p__Firmicutes
2089001003	0.6534	0.4071137954234954	2089	p__Firmicutes_A
2089001004	0.2616	0.5612270092489045	2089	p__Firmicutes_A
2091001001	1.0	0.09302877414755988	2091	p__Firmicutes
2094001002	1.0	0.11893678108161247	2094	p__Firmicutes
2094001003	1.0	8.732524858294509e-05	2094	p__Firmicutes
2094001004	1.0	0.046633124579591026	2094	p__Firmicutes
2097001001	1.0	0.13620787231533538	2097	p__Proteobacteria
2097001002	1.0	0.08566668896719659	2097	p__Proteobacteria
2100001001	1.0	0.11388546778854755	2100	p__Bacteroidota
2102001001	0.8792	0.12163050905106092	2102	p__Desulfobacterota
2104001002	1.0	0.01838019014549522	2104	p__Firmicutes_A
2105001001	0.9923	0.29731782961445824	2105	p__Firmicutes_C
2106001003	1.0	0.016147903335072822	2106	p__Firmicutes_C
2107001001	0.9395	0.0804363716070372	2107	p__Firmicutes_A
2108001001	1.0	0.022946191228474647	2108	p__Firmicutes
2109001001	1.0	0.1518262536038941	2109	p__Firmicutes_A
2109001002	1.0	0.023709157996156926	2109	p__Firmicutes_A
2110001001	0.9999	0.19431641740266675	2110	p__Firmicutes_A
2110001002	0.0034	0.6238494215751924	2110	p__Firmicutes_A
2110001003	1.0	0.18821562089686786	2110	p__Firmicutes_A
2115001001	0.9929	0.46660263869868107	2115	p__Bacteroidota
2115001002	1.0	0.15744038969816704	2115	p__Bacteroidota
2116001001	0.9997	0.004949002668023129	2116	p__Firmicutes
2123001002	1.0	0.15744200063650798	2123	p__Bacteroidota
2123001003	0.0263	0.719677758385257	2123	p__Bacteroidota
2126001002	1.0	0.12923240931106264	2126	p__Proteobacteria
2126001003	1.0	0.22886799045887657	2126	p__Proteobacteria
2126001004	1.0	0.15743927952071804	2126	p__Proteobacteria
2127001001	0.9962	0.039469976919860705	2127	p__Firmicutes_A
2127001002	1.0	0.15743927952071804	2127	p__Firmicutes_A
2133001001	0.9987	0.06381342036617278	2133	p__Firmicutes_A
2133001002	1.0	0.4072009336295681	2133	p__Firmicutes_A
2137001001	0.9994	0.004070219148862591	2137	p__Firmicutes
2137001002	1.0	0.003890456576533351	2137	p__Firmicutes
2140001001	1.0	0.03185013847093231	2140	p__Firmicutes_A
2141001001	1.0	0.29740704281583397	2141	p__Firmicutes
2147001001	1.0	0.1575159866096026	2147	p__Bacteroidota
2150001001	1.0	0.0007602472864352463	2150	p__Bacteroidota
2151001001	1.0	0.33384594974521653	2151	p__Firmicutes_A
2155001001	1.0	0.16295662759838186	2155	p__Firmicutes_A
2158001001	1.0	0.09718073937573303	2158	p__Firmicutes_A
2158001002	1.0	0.15744038969816704	2158	p__Firmicutes_A
2161001001	1.0	0.19002659116599258	2161	p__Firmicutes_A
2164001001	0.4293	0.5382103156345698	2164	p__Firmicutes_C
2165001001	1.0	0.007522433682270074	2165	p__Firmicutes_A
2171001001	1.0	1.4467281943247958e-05	2171	p__Firmicutes
2172001001	1.0	0.15744125054498337	2172	p__Firmicutes
2172001004	1.0	0.12438196018327904	2172	p__Firmicutes
2173001001	1.0	0.16918752424476907	2173	p__Bacteroidota
2173001002	1.0	0.1575421091028731	2173	p__Bacteroidota
2174001001	0.8773	0.32290891301447344	2174	p__Proteobacteria
2182001001	1.0	0.40230377352112145	2182	p__Firmicutes_A
2185001001	1.0	0.012147933514477172	2185	p__Bacteroidota
2187001001	1.0	0.04414033655384474	2187	p__Firmicutes
2189001001	1.0	0.29740669527503394	2189	p__Bacteroidota
2189001002	0.8953	0.49316728027639983	2189	p__Bacteroidota
2189001003	0.1807	0.5167632993199941	2189	p__Bacteroidota
2190001001	1.0	0.24383396025764456	2190	p__Proteobacteria
2190001002	1.0	0.29740911312578505	2190	p__Proteobacteria
2193001001	1.0	0.012045783612303093	2193	p__Firmicutes_A
2196001001	0.612	0.6219996119519171	2196	p__Bacteroidota
2196001002	0.9242	0.5447301811027241	2196	p__Bacteroidota
2200001001	0.9998	0.003233105475014904	2200	p__Firmicutes
2201001001	0.4315	0.5338535904224226	2201	p__Firmicutes_C
2210001001	0.3039	0.3839188029118164	2210	p__Firmicutes_A
2212001001	0.9154	0.32941946079151063	2212	p__Firmicutes_A
2213001003	1.0	0.1137869607098587	2213	p__Firmicutes_C
2214001001	0.9997	0.00125625614682918	2214	p__Firmicutes
2215001002	1.0	0.15331487660998971	2215	p__Proteobacteria
2215001003	1.0	0.15743927952071804	2215	p__Proteobacteria
2216001001	1.0	0.018592821168374116	2216	p__Firmicutes_A
2217001001	1.0	0.020850635882215134	2217	p__Firmicutes_A
2218001001	0.7722	0.2650482747645228	2218	p__Actinobacteriota
2222001001	0.9991	0.46596680158437787	2222	p__Firmicutes_A
2224001002	1.0	0.1574397191299916	2224	p__Firmicutes
2227001001	0.9905	0.1730724210806109	2227	p__Proteobacteria
2229001001	0.9999	0.036781861220942604	2229	p__Firmicutes_A
2234001001	0.9501	0.24977342234167776	2234	p__Firmicutes_A
2235001001	1.0	0.11201209319757362	2235	p__Firmicutes_A
2235001002	1.0	0.28652305505091313	2235	p__Firmicutes_A
2237001001	1.0	0.15942737557437478	2237	p__Firmicutes_C
2237001002	0.9997	0.009329833169805221	2237	p__Firmicutes_C
2237001003	1.0	0.13833500497004908	2237	p__Firmicutes_C
2239001001	0.9853	0.32968341853659955	2239	p__Firmicutes_A
2239001002	0.9993	0.33869086402843607	2239	p__Firmicutes_A
2241001001	1.0	0.10878607938174659	2241	p__Bacteroidota
2242001001	1.0	0.15744421501512784	2242	p__Actinobacteriota
2242001002	1.0	0.12168774575016847	2242	p__Actinobacteriota
2247001001	1.0	0.39559254565710084	2247	p__Firmicutes_A
2248001001	0.9922	0.08310863622386716	2248	p__Firmicutes_A
2249001001	1.0	0.000263399403093605	2249	p__Firmicutes_A
2251001001	1.0	0.0010486204367901565	2251	p__Actinobacteriota
2258001001	1.0	0.01936315397065733	2258	p__Firmicutes_A
2258001002	0.9987	0.11385329577268904	2258	p__Firmicutes_A
2272001001	0.8223	0.5333587250087	2272	p__Bacteroidota
2273001001	1.0	0.018591369217397236	2273	p__Firmicutes_A
2278001001	0.9947	0.09297526032747506	2278	p__Firmicutes_A
2280001001	1.0	0.1635941366521124	2280	p__Firmicutes
2280001002	1.0	0.03366163677992077	2280	p__Firmicutes
2289001001	1.0	0.15308946220360484	2289	p__Proteobacteria
2291001003	-0.0	0.8892593098559878	2291	p__Bacteroidota
2297001001	0.9977	0.24989784487098618	2297	p__Actinobacteriota
2300001001	1.0	0.25170935040764686	2300	p__Firmicutes_A
2305001001	0.9939	0.19409743865137974	2305	p__Firmicutes_A
2306001001	1.0	0.10710461634256674	2306	p__Firmicutes_C
2306001003	1.0	0.04246107839593021	2306	p__Firmicutes_C
2309001001	1.0	0.39428319740386863	2309	p__Bacteroidota
2312001002	1.0	0.2670597326536227	2312	p__Actinobacteriota
2314001001	1.0	0.13175466641027178	2314	p__Proteobacteria
2314001002	1.0	0.26317779287517556	2314	p__Proteobacteria
2314001003	1.0	0.1605789949843642	2314	p__Proteobacteria
2317001001	1.0	0.15744273233401718	2317	p__Proteobacteria
2317001002	1.0	0.0004995302768176894	2317	p__Proteobacteria
2319001001	1.0	0.01558626600372845	2319	p__Bacteroidota
2319001002	1.0	0.2974033648907414	2319	p__Bacteroidota
2319001003	1.0	0.2614411988310274	2319	p__Bacteroidota
2321001001	0.7023	0.25889581538639733	2321	p__Proteobacteria
2322001001	1.0	0.08761823143697596	2322	p__Bacteroidota
2325001001	0.2593	0.35813136563124903	2325	p__Actinobacteriota
2327001001	1.0	0.023166549471058197	2327	p__Bacteroidota
2327001002	0.9995	0.11174776068833538	2327	p__Bacteroidota
2327001003	0.9994	0.17716979022361962	2327	p__Bacteroidota
2332001001	1.0	0.15744182111845242	2332	p__Bacteroidota
2332001003	0.9416	0.4433967729614535	2332	p__Bacteroidota
2333001001	1.0	0.1574411257323505	2333	p__Firmicutes_C
2333001002	0.9998	0.031314198584542596	2333	p__Firmicutes_C
2336001001	1.0	0.15747616653708474	2336	p__Proteobacteria
2336001002	1.0	0.29916573884955056	2336	p__Proteobacteria
2337001001	1.0	0.0038518114771148846	2337	p__Firmicutes
2341001003	1.0	0.10549901314744733	2341	p__Proteobacteria
2341001004	1.0	0.006957070317268149	2341	p__Proteobacteria
2343001001	0.9987	0.07484887972303648	2343	p__Firmicutes_A
2347001001	1.0	0.45535888235087374	2347	p__Firmicutes_A
2348001001	1.0	0.09053016192979912	2348	p__Firmicutes
2348001003	0.9993	0.022485744116543853	2348	p__Firmicutes
2350001001	0.9778	0.11086407589506081	2350	p__Firmicutes_A
2351001002	1.0	0.11459343668079816	2351	p__Proteobacteria
2351001004	1.0	0.0009432100938705086	2351	p__Proteobacteria
2355001001	1.0	0.0017518463662718792	2355	p__Firmicutes_A
2359001001	1.0	0.1576662082609425	2359	p__Proteobacteria
2359001002	1.0	0.27821533346859834	2359	p__Proteobacteria
2361001001	1.0	0.11449903264493949	2361	p__Proteobacteria
2361001002	1.0	0.09847536978873594	2361	p__Proteobacteria
2363001001	1.0	0.0372907234023019	2363	p__Firmicutes
2363001005	0.9992	0.06589594957966899	2363	p__Firmicutes
2367001001	0.9991	0.13642307943766305	2367	p__Firmicutes_A
2367001002	1.0	0.028421844776157126	2367	p__Firmicutes_A
2376001001	0.9999	0.36268424671432054	2376	p__Actinobacteriota
2380001001	1.0	0.02637886141468102	2380	p__Firmicutes_A
2381001001	1.0	0.13619222586196164	2381	p__Proteobacteria
2381001002	1.0	0.01383142873981439	2381	p__Proteobacteria
2383001002	0.9706	0.3456114088842845	2383	p__Firmicutes_A
2385001001	0.9996	0.01844946532534012	2385	p__Firmicutes_A
2386001001	0.101	0.49673174531941006	2386	p__Firmicutes
2387001001	1.0	0.050477104961919726	2387	p__Firmicutes_A
2390001001	1.0	0.0011641261452868137	2390	p__Firmicutes_A
2390001002	0.9983	0.07076910600632327	2390	p__Firmicutes_A
2390001003	0.9993	0.037287564232146964	2390	p__Firmicutes_A
2391001001	1.0	0.10220947134228808	2391	p__Actinobacteriota
2391001003	1.0	0.11507770156105171	2391	p__Actinobacteriota
2391001004	1.0	0.15798034863876992	2391	p__Actinobacteriota
2393001002	1.0	0.1574430202407485	2393	p__Actinobacteriota
2394001001	0.8451	0.26611018216649923	2394	p__Proteobacteria
2395001001	0.9989	0.3070339847462937	2395	p__Firmicutes_C
2395001002	0.9997	0.05786987289783186	2395	p__Firmicutes_C
2402001001	0.9974	0.1040031497614032	2402	p__Firmicutes_A
2402001002	0.9991	0.1598121851406186	2402	p__Firmicutes_A
2403001001	1.0	0.15749528758055006	2403	p__Firmicutes_A
2404001001	1.0	0.15136841414683902	2404	p__Firmicutes_A
2410001001	0.6	0.2915533453791518	2410	p__Firmicutes_A
2411001001	0.9999	0.006046049081857602	2411	p__Firmicutes_A
2412001002	1.0	0.3061526425989326	2412	p__Proteobacteria
2412001003	1.0	0.15160702023610614	2412	p__Proteobacteria
2412001004	1.0	0.29744946761292695	2412	p__Proteobacteria
2414001001	1.0	0.029316118525139937	2414	p__Firmicutes
2420001001	1.0	0.20463927862475012	2420	p__Firmicutes_C
2423001001	1.0	0.1574412423214467	2423	p__Firmicutes_A
2423001002	1.0	0.06115852357121179	2423	p__Firmicutes_A
2426001001	0.4253	0.4597869230836771	2426	p__Actinobacteriota
2432001001	1.0	0.26557329809296	2432	p__Firmicutes_A
2440001001	0.9839	0.4597661767582912	2440	p__Firmicutes_A
2446001001	-0.0	0.8192550633063951	2446	p__Firmicutes_C
2447001001	1.0	0.1475560019708477	2447	p__Firmicutes_A
2449001001	1.0	0.00011238215032633369	2449	p__Firmicutes
2454001001	1.0	0.19604380826538054	2454	p__Firmicutes_C
2455001001	1.0	0.0011411957321310472	2455	p__Firmicutes_A
2456001001	1.0	0.03556570499353714	2456	p__Bacteroidota
2457001001	1.0	0.157495547672792	2457	p__Firmicutes_A
2458001003	1.0	0.0037626158794584167	2458	p__Proteobacteria
2467001001	1.0	0.15306554876918563	2467	p__Bacteroidota
2476001001	0.0	0.8019590068388642	2476	p__Firmicutes_C
2484001001	1.0	0.11590299612644002	2484	p__Firmicutes
2491001001	1.0	0.0929020277459408	2491	p__Firmicutes_A
2493001001	1.0	0.07159750535918143	2493	p__Firmicutes
2493001003	1.0	0.07159721705782993	2493	p__Firmicutes
2493001004	1.0	0.07591450945521015	2493	p__Firmicutes
2493001006	1.0	0.001384978051946178	2493	p__Firmicutes
2496001001	1.0	0.03587006866273054	2496	p__Firmicutes_A
2497001001	1.0	0.05049995765122342	2497	p__Firmicutes_A
2497001002	1.0	0.2078826386239293	2497	p__Firmicutes_A
2498001001	1.0	0.11347539914234252	2498	p__Bacteroidota
2499001001	1.0	0.3039913988060825	2499	p__Firmicutes_A
2499001002	0.9999	0.07451956622207224	2499	p__Firmicutes_A
2501001001	1.0	0.0040701995472569585	2501	p__Firmicutes_A
2501001002	1.0	0.1818373685420662	2501	p__Firmicutes_A
2504001001	0.9997	0.06873126642099797	2504	p__Firmicutes
2504001002	1.0	0.15768282346842397	2504	p__Firmicutes
2511001001	1.0	0.04414033655384474	2511	p__Firmicutes
2512001001	1.0	0.11834395889655486	2512	p__Firmicutes_A
2512001002	0.9933	0.029061812737155555	2512	p__Firmicutes_A
2518001001	1.0	0.00040336802587494415	2518	p__Firmicutes_A
2518001002	1.0	0.1343652717218055	2518	p__Firmicutes_A
2519001001	1.0	0.15902230655520208	2519	p__Actinobacteriota
2519001002	1.0	0.16600130929433968	2519	p__Actinobacteriota
2522001001	0.996	0.08407299566819149	2522	p__Firmicutes_A
2526001001	1.0	0.02825372026830194	2526	p__Bacteroidota
2533001001	0.9996	0.028102971915499996	2533	p__Firmicutes
2533001003	0.997	0.2090834588116761	2533	p__Firmicutes
2536001001	0.7402	0.2707869153572109	2536	p__Proteobacteria
2542001001	1.0	0.05898500058790129	2542	p__Firmicutes_A
2542001002	1.0	0.11145697673197413	2542	p__Firmicutes_A
2542001003	1.0	0.10823950382205356	2542	p__Firmicutes_A
2546001001	0.8172	0.25719905421063394	2546	p__Proteobacteria
2548001001	1.0	0.15744024324922698	2548	p__Firmicutes_A
2548001002	0.9999	0.012937813239910076	2548	p__Firmicutes_A
2548001003	1.0	0.17450848951429135	2548	p__Firmicutes_A
2549001001	1.0	0.019835157627253113	2549	p__Firmicutes_A
2549001002	1.0	0.017821553178420147	2549	p__Firmicutes_A
2549001003	1.0	0.008848133996308238	2549	p__Firmicutes_A
2550001001	0.9828	0.43083834630762435	2550	p__Bacteroidota
2551001001	1.0	6.804079364744875e-05	2551	p__Firmicutes_A
2553001001	1.0	0.00017593538447947742	2553	p__Firmicutes_A
2554001001	0.9933	0.05534882481974036	2554	p__Firmicutes
2556001001	0.9992	0.0046353391963880825	2556	p__Firmicutes
2556001002	1.0	0.00022963339223445369	2556	p__Firmicutes
2556001003	1.0	0.015538788276231131	2556	p__Firmicutes
2561001001	1.0	0.035211187486777075	2561	p__Bacteroidota
2561001003	1.0	0.005448323354743006	2561	p__Bacteroidota
2563001001	0.7897	0.39699322460516345	2563	p__Proteobacteria
2568001001	1.0	0.1215228261235688	2568	p__Firmicutes_C
2569001001	1.0	0.0930175609527874	2569	p__Firmicutes_A
2574001001	0.9983	0.20846805911012978	2574	p__Firmicutes_A
2576001001	1.0	8.751833941027145e-06	2576	p__Actinobacteriota
2580001001	1.0	0.031006397484527798	2580	p__Firmicutes
2584001001	1.0	0.09053016192979912	2584	p__Firmicutes_A
2585001001	0.0013	0.7182084305539761	2585	p__Firmicutes
2592001001	1.0	0.15743927952071804	2592	p__Proteobacteria
2592001002	1.0	0.15743960076355437	2592	p__Proteobacteria
2592001003	1.0	0.15743927952071804	2592	p__Proteobacteria
2599001001	1.0	0.05659855975010186	2599	p__Firmicutes_C
2599001002	1.0	0.09053016192979912	2599	p__Firmicutes_C
2600001002	1.0	0.00035814638088772554	2600	p__Bacteroidota
2603001001	1.0	0.29109920977456333	2603	p__Proteobacteria
2603001002	1.0	0.2629889708938958	2603	p__Proteobacteria
2606001001	0.9265	0.17840331904357756	2606	p__Firmicutes_A
2609001001	1.0	0.055586295066391886	2609	p__Firmicutes_A
2610001001	1.0	0.03590438779253191	2610	p__Bacteroidota
2613001003	1.0	0.336159761016844	2613	p__Firmicutes_A
2613001004	1.0	0.11981620388835225	2613	p__Firmicutes_A
2613001005	1.0	0.0039099898323754516	2613	p__Firmicutes_A
2615001001	1.0	0.024354027544009033	2615	p__Proteobacteria
2615001003	1.0	0.09923846540887556	2615	p__Proteobacteria
2617001001	1.0	0.15775076199448695	2617	p__Firmicutes
2621001001	1.0	0.008366147693259976	2621	p__Firmicutes_A
2621001002	1.0	0.13796485164436545	2621	p__Firmicutes_A
2621001003	1.0	0.1574400906519649	2621	p__Firmicutes_A
2622001001	1.0	0.004741916482517626	2622	p__Firmicutes_C
2623001001	1.0	0.00554643820659535	2623	p__Firmicutes_A
2623001002	1.0	0.048597344461693705	2623	p__Firmicutes_A
2624001002	0.9016	0.1393404242374975	2624	p__Firmicutes_A
2626001003	0.9497	0.07363676426830494	2626	p__Actinobacteriota
2629001001	1.0	0.12405476941505207	2629	p__Firmicutes_A
2629001002	1.0	0.09608600368075197	2629	p__Firmicutes_A
2631001001	1.0	0.29741391746007567	2631	p__Firmicutes
2632001001	1.0	0.04096480965604491	2632	p__Firmicutes
2632001002	1.0	0.06400162940976209	2632	p__Firmicutes
2632001003	1.0	0.03637668331586067	2632	p__Firmicutes
2633001001	0.7048	0.19572629268526248	2633	p__Firmicutes
2636001001	1.0	0.09053016192979912	2636	p__Bacteroidota
2639001002	1.0	0.1487658688682254	2639	p__Bacteroidota
2639001003	1.0	0.15744065790601763	2639	p__Bacteroidota
2640001001	1.0	0.19349175765442722	2640	p__Bacteroidota
2648001001	1.0	0.29449213205925534	2648	p__Proteobacteria
2648001002	1.0	0.2634746591097232	2648	p__Proteobacteria
2657001001	0.902	0.18159618761035876	2657	p__Firmicutes_C
2657001002	1.0	0.02858585451807261	2657	p__Firmicutes_C
2658001001	0.1812	0.42817620628801084	2658	p__Proteobacteria
2659001001	1.0	0.13516164341705864	2659	p__Actinobacteriota
2659001002	1.0	0.13516164341705864	2659	p__Actinobacteriota
2660001001	0.9986	0.052961766185554655	2660	p__Firmicutes
2662001001	1.0	0.01837332231069936	2662	p__Firmicutes_A
2662001002	1.0	0.00046414777779791845	2662	p__Firmicutes_A
2662001003	1.0	0.1516070926732163	2662	p__Firmicutes_A
2664001001	0.9998	0.15085160221753055	2664	p__Firmicutes
2668001001	1.0	0.12481587279847217	2668	p__Firmicutes_A
2669001001	1.0	0.10619685141457036	2669	p__Firmicutes_A
2669001002	1.0	0.06743915576583771	2669	p__Firmicutes_A
2672001001	0.9962	0.18879390461580572	2672	p__Firmicutes_A
2673001001	1.0	0.12154197760199026	2673	p__Firmicutes_A
2674001001	0.999	0.2962831388890615	2674	p__Proteobacteria
2678001001	1.0	0.21798314814670106	2678	p__Firmicutes
2681001001	1.0	0.15744185078593484	2681	p__Firmicutes
2681001002	0.9991	0.16422904007599642	2681	p__Firmicutes
2683001001	0.6977	0.2923923828582176	2683	p__Firmicutes
2684001001	1.0	0.0857565978703884	2684	p__Firmicutes
2685001001	1.0	0.19370203850096762	2685	p__Actinobacteriota
2688001001	1.0	0.23371212993615592	2688	p__Actinobacteriota
2689001001	1.0	0.09112645673039169	2689	p__Actinobacteriota
2690001001	1.0	0.15744724882761654	2690	p__Firmicutes_A
2691001001	1.0	0.12633974577517343	2691	p__Proteobacteria
2691001002	1.0	0.11849140448481545	2691	p__Proteobacteria
2698001001	1.0	0.24780938620648163	2698	p__Firmicutes
2698001002	1.0	0.03940627460224538	2698	p__Firmicutes
2698001003	1.0	0.046633124579591026	2698	p__Firmicutes
2705001001	0.8115	0.2556222607771853	2705	p__Proteobacteria
2707001001	1.0	0.17064214571762204	2707	p__Firmicutes
2708001001	1.0	0.04510722543977486	2708	p__Cyanobacteria
2708001002	1.0	0.026726587868243844	2708	p__Cyanobacteria
2714001001	1.0	0.1662102416348841	2714	p__Actinobacteriota
2715001001	1.0	0.12655576888808828	2715	p__Firmicutes
2715001002	1.0	0.0051115059231226926	2715	p__Firmicutes
2716001001	0.7518	0.6000567894365467	2716	p__Firmicutes_A
2717001001	1.0	0.22017157831584133	2717	p__Firmicutes_A
2717001003	1.0	0.15110407921522154	2717	p__Firmicutes_A
2718001001	1.0	0.1516070926732163	2718	p__Firmicutes
2718001002	1.0	0.2594991036890655	2718	p__Firmicutes
2724001001	1.0	0.15743948265957042	2724	p__Proteobacteria
2738001001	1.0	0.028483357522015418	2738	p__Firmicutes
2742001001	0.9886	0.16611431073406302	2742	p__Desulfobacterota
2743001001	1.0	0.03509930545370009	2743	p__Firmicutes_A
2743001002	1.0	0.017597294921544413	2743	p__Firmicutes_A
2748001001	0.9989	0.1189810944217596	2748	p__Firmicutes_A
2748001002	1.0	0.03543940584019353	2748	p__Firmicutes_A
2749001001	1.0	0.1574395314758838	2749	p__Firmicutes_A
2755001001	1.0	0.29105484114521823	2755	p__Actinobacteriota
2755001002	1.0	0.08112034960103338	2755	p__Actinobacteriota
2756001002	1.0	0.003517920727614901	2756	p__Firmicutes_A
2763001001	1.0	0.02976637184157115	2763	p__Actinobacteriota
2764001001	0.7634	0.2606038812506816	2764	p__Proteobacteria
2766001001	0.8494	0.2424196374359475	2766	p__Proteobacteria
2768001001	0.9934	0.11737330244951653	2768	p__Firmicutes_A
2776001002	0.9999	0.11401719795413925	2776	p__Actinobacteriota
2781001001	0.965	0.05209902639451447	2781	p__Firmicutes_A
2782001001	0.6634	0.35313780755665974	2782	p__Firmicutes_C
2785001001	1.0	0.0004294824511671418	2785	p__Firmicutes_A
2785001002	1.0	0.1193218346827238	2785	p__Firmicutes_A
2786001001	0.9712	0.16545114618950443	2786	p__Firmicutes_A
2787001001	1.0	0.3506522363563383	2787	p__Firmicutes_A
2789001002	0.9999	0.018001390913667918	2789	p__Proteobacteria
2790001001	0.9974	0.1900180186009891	2790	p__Firmicutes
2792001001	0.939	0.3571492411004769	2792	p__Firmicutes_A
2797001001	1.0	0.09053016192979912	2797	p__Bacteroidota
2802001001	0.834	0.24968456411525214	2802	p__Proteobacteria
2804001001	0.9033	0.17359003874398862	2804	p__Firmicutes_A
2805001001	1.0	0.15744125904468936	2805	p__Firmicutes_A
2815001001	1.0	0.009638644334471536	2815	p__Firmicutes_C
2817001001	0.9648	0.2372023182154791	2817	p__Firmicutes_A
2818001001	0.9971	0.027007306641335917	2818	p__Firmicutes
2819001001	1.0	0.017707977796479518	2819	p__Firmicutes_A
