model	train_study	test_study	data_type	roc_auc	accuracy	recall	f1_score	ppv	npv	random_state
LBGM	['WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.6761521806371792	0.631578947368421	0.6792452830188679	0.631578947368421	0.6792452830188679	0.5901639344262295	424
LBGM	['WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.6761521806371792	0.631578947368421	0.6792452830188679	0.631578947368421	0.6792452830188679	0.5901639344262295	646
LBGM	['WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.6761521806371792	0.631578947368421	0.6792452830188679	0.631578947368421	0.6792452830188679	0.5901639344262295	968
LBGM	['WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.6947107949273121	0.6228070175438597	0.5471698113207547	0.5742574257425742	0.5471698113207547	0.6885245901639344	424
LBGM	['WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.6947107949273121	0.6228070175438597	0.5471698113207547	0.5742574257425742	0.5471698113207547	0.6885245901639344	646
LBGM	['WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.6947107949273121	0.6228070175438597	0.5471698113207547	0.5742574257425742	0.5471698113207547	0.6885245901639344	968
LBGM	['VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.6545004639653572	0.6228070175438597	0.660377358490566	0.6194690265486726	0.660377358490566	0.5901639344262295	424
LBGM	['VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.6545004639653572	0.6228070175438597	0.660377358490566	0.6194690265486726	0.660377358490566	0.5901639344262295	646
LBGM	['VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.6545004639653572	0.6228070175438597	0.660377358490566	0.6194690265486726	0.660377358490566	0.5901639344262295	968
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019']	ZellerG_2014	species	0.8314259201979586	0.7807017543859649	0.8113207547169812	0.7747747747747747	0.8113207547169812	0.7540983606557377	424
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019']	ZellerG_2014	species	0.8314259201979586	0.7807017543859649	0.8113207547169812	0.7747747747747747	0.8113207547169812	0.7540983606557377	646
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019']	ZellerG_2014	species	0.8314259201979586	0.7807017543859649	0.8113207547169812	0.7747747747747747	0.8113207547169812	0.7540983606557377	968
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018']	ZellerG_2014	species	0.8054438601917724	0.7192982456140351	0.7924528301886793	0.7241379310344827	0.7924528301886793	0.6557377049180327	424
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018']	ZellerG_2014	species	0.8054438601917724	0.7192982456140351	0.7924528301886793	0.7241379310344827	0.7924528301886793	0.6557377049180327	646
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018']	ZellerG_2014	species	0.8054438601917724	0.7192982456140351	0.7924528301886793	0.7241379310344827	0.7924528301886793	0.6557377049180327	968
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016']	ZellerG_2014	species	0.8042066192390968	0.7192982456140351	0.6792452830188679	0.6923076923076923	0.6792452830188679	0.7540983606557377	424
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016']	ZellerG_2014	species	0.8042066192390968	0.7192982456140351	0.6792452830188679	0.6923076923076923	0.6792452830188679	0.7540983606557377	646
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016']	ZellerG_2014	species	0.8042066192390968	0.7192982456140351	0.6792452830188679	0.6923076923076923	0.6792452830188679	0.7540983606557377	968
LBGM	['YuJ_2015', 'FengQ_2015', 'ThomasAM_2018a']	ZellerG_2014	species	0.7819362820909371	0.7105263157894737	0.7735849056603774	0.7130434782608696	0.7735849056603774	0.6557377049180327	424
LBGM	['YuJ_2015', 'FengQ_2015', 'ThomasAM_2018a']	ZellerG_2014	species	0.7819362820909371	0.7105263157894737	0.7735849056603774	0.7130434782608696	0.7735849056603774	0.6557377049180327	646
LBGM	['YuJ_2015', 'FengQ_2015', 'ThomasAM_2018a']	ZellerG_2014	species	0.7819362820909371	0.7105263157894737	0.7735849056603774	0.7130434782608696	0.7735849056603774	0.6557377049180327	968
LBGM	['YuJ_2015', 'YachidaS_2019', 'WirbelJ_2018']	ZellerG_2014	species	0.7961645530467059	0.7192982456140351	0.7358490566037735	0.709090909090909	0.7358490566037735	0.7049180327868853	424
LBGM	['YuJ_2015', 'YachidaS_2019', 'WirbelJ_2018']	ZellerG_2014	species	0.7961645530467059	0.7192982456140351	0.7358490566037735	0.709090909090909	0.7358490566037735	0.7049180327868853	646
LBGM	['YuJ_2015', 'YachidaS_2019', 'WirbelJ_2018']	ZellerG_2014	species	0.7961645530467059	0.7192982456140351	0.7358490566037735	0.709090909090909	0.7358490566037735	0.7049180327868853	968
LBGM	['YuJ_2015', 'YachidaS_2019', 'VogtmannE_2016']	ZellerG_2014	species	0.843179709248376	0.7456140350877193	0.7358490566037735	0.7289719626168224	0.7358490566037735	0.7540983606557377	424
LBGM	['YuJ_2015', 'YachidaS_2019', 'VogtmannE_2016']	ZellerG_2014	species	0.843179709248376	0.7456140350877193	0.7358490566037735	0.7289719626168224	0.7358490566037735	0.7540983606557377	646
LBGM	['YuJ_2015', 'YachidaS_2019', 'VogtmannE_2016']	ZellerG_2014	species	0.843179709248376	0.7456140350877193	0.7358490566037735	0.7289719626168224	0.7358490566037735	0.7540983606557377	968
LBGM	['YuJ_2015', 'YachidaS_2019', 'ThomasAM_2018a']	ZellerG_2014	species	0.8159604082895143	0.7192982456140351	0.8113207547169812	0.7288135593220341	0.8113207547169812	0.639344262295082	424
LBGM	['YuJ_2015', 'YachidaS_2019', 'ThomasAM_2018a']	ZellerG_2014	species	0.8159604082895143	0.7192982456140351	0.8113207547169812	0.7288135593220341	0.8113207547169812	0.639344262295082	646
LBGM	['YuJ_2015', 'YachidaS_2019', 'ThomasAM_2018a']	ZellerG_2014	species	0.8159604082895143	0.7192982456140351	0.8113207547169812	0.7288135593220341	0.8113207547169812	0.639344262295082	968
LBGM	['YuJ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.7664707701824931	0.7192982456140351	0.7735849056603774	0.719298245614035	0.7735849056603774	0.6721311475409836	424
LBGM	['YuJ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.7664707701824931	0.7192982456140351	0.7735849056603774	0.719298245614035	0.7735849056603774	0.6721311475409836	646
LBGM	['YuJ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.7664707701824931	0.7192982456140351	0.7735849056603774	0.719298245614035	0.7735849056603774	0.6721311475409836	968
LBGM	['YuJ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.74791215589236	0.6666666666666666	0.8113207547169812	0.6935483870967741	0.8113207547169812	0.5409836065573771	424
LBGM	['YuJ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.74791215589236	0.6666666666666666	0.8113207547169812	0.6935483870967741	0.8113207547169812	0.5409836065573771	646
LBGM	['YuJ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.74791215589236	0.6666666666666666	0.8113207547169812	0.6935483870967741	0.8113207547169812	0.5409836065573771	968
LBGM	['YuJ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7466749149396845	0.6403508771929824	0.6792452830188679	0.6371681415929203	0.6792452830188679	0.6065573770491803	424
LBGM	['YuJ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7466749149396845	0.6403508771929824	0.6792452830188679	0.6371681415929203	0.6792452830188679	0.6065573770491803	646
LBGM	['YuJ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7466749149396845	0.6403508771929824	0.6792452830188679	0.6371681415929203	0.6792452830188679	0.6065573770491803	968
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018']	ZellerG_2014	species	0.795855242808537	0.7105263157894737	0.6981132075471698	0.6915887850467289	0.6981132075471698	0.7213114754098361	424
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018']	ZellerG_2014	species	0.795855242808537	0.7105263157894737	0.6981132075471698	0.6915887850467289	0.6981132075471698	0.7213114754098361	646
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018']	ZellerG_2014	species	0.795855242808537	0.7105263157894737	0.6981132075471698	0.6915887850467289	0.6981132075471698	0.7213114754098361	968
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016']	ZellerG_2014	species	0.798329724713888	0.6929824561403509	0.6792452830188679	0.6728971962616822	0.6792452830188679	0.7049180327868853	424
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016']	ZellerG_2014	species	0.798329724713888	0.6929824561403509	0.6792452830188679	0.6728971962616822	0.6792452830188679	0.7049180327868853	646
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016']	ZellerG_2014	species	0.798329724713888	0.6929824561403509	0.6792452830188679	0.6728971962616822	0.6792452830188679	0.7049180327868853	968
LBGM	['FengQ_2015', 'YachidaS_2019', 'ThomasAM_2018a']	ZellerG_2014	species	0.7853386947107949	0.7368421052631579	0.7358490566037735	0.7222222222222221	0.7358490566037735	0.7377049180327869	424
LBGM	['FengQ_2015', 'YachidaS_2019', 'ThomasAM_2018a']	ZellerG_2014	species	0.7853386947107949	0.7368421052631579	0.7358490566037735	0.7222222222222221	0.7358490566037735	0.7377049180327869	646
LBGM	['FengQ_2015', 'YachidaS_2019', 'ThomasAM_2018a']	ZellerG_2014	species	0.7853386947107949	0.7368421052631579	0.7358490566037735	0.7222222222222221	0.7358490566037735	0.7377049180327869	968
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.7305907825549025	0.6842105263157895	0.7169811320754716	0.6785714285714285	0.7169811320754716	0.6557377049180327	424
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.7305907825549025	0.6842105263157895	0.7169811320754716	0.6785714285714285	0.7169811320754716	0.6557377049180327	646
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.7305907825549025	0.6842105263157895	0.7169811320754716	0.6785714285714285	0.7169811320754716	0.6557377049180327	968
LBGM	['FengQ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.8076090318589546	0.7017543859649122	0.7169811320754716	0.6909090909090909	0.7169811320754716	0.6885245901639344	424
LBGM	['FengQ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.8076090318589546	0.7017543859649122	0.7169811320754716	0.6909090909090909	0.7169811320754716	0.6885245901639344	646
LBGM	['FengQ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.8076090318589546	0.7017543859649122	0.7169811320754716	0.6909090909090909	0.7169811320754716	0.6885245901639344	968
LBGM	['FengQ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7683266316115064	0.7105263157894737	0.7358490566037735	0.7027027027027026	0.7358490566037735	0.6885245901639344	424
LBGM	['FengQ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7683266316115064	0.7105263157894737	0.7358490566037735	0.7027027027027026	0.7358490566037735	0.6885245901639344	646
LBGM	['FengQ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7683266316115064	0.7105263157894737	0.7358490566037735	0.7027027027027026	0.7358490566037735	0.6885245901639344	968
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.7680173213733374	0.6754385964912281	0.7169811320754716	0.672566371681416	0.7169811320754716	0.639344262295082	424
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.7680173213733374	0.6754385964912281	0.7169811320754716	0.672566371681416	0.7169811320754716	0.639344262295082	646
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.7680173213733374	0.6754385964912281	0.7169811320754716	0.672566371681416	0.7169811320754716	0.639344262295082	968
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.7729662851840396	0.7105263157894737	0.7547169811320755	0.7079646017699115	0.7547169811320755	0.6721311475409836	424
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.7729662851840396	0.7105263157894737	0.7547169811320755	0.7079646017699115	0.7547169811320755	0.6721311475409836	646
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.7729662851840396	0.7105263157894737	0.7547169811320755	0.7079646017699115	0.7547169811320755	0.6721311475409836	968
LBGM	['YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7943086916176926	0.7017543859649122	0.7169811320754716	0.6909090909090909	0.7169811320754716	0.6885245901639344	424
LBGM	['YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7943086916176926	0.7017543859649122	0.7169811320754716	0.6909090909090909	0.7169811320754716	0.6885245901639344	646
LBGM	['YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7943086916176926	0.7017543859649122	0.7169811320754716	0.6909090909090909	0.7169811320754716	0.6885245901639344	968
LBGM	['WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.6761521806371791	0.6403508771929824	0.5471698113207547	0.5858585858585859	0.5471698113207547	0.7213114754098361	424
LBGM	['WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.6761521806371791	0.6403508771929824	0.5471698113207547	0.5858585858585859	0.5471698113207547	0.7213114754098361	646
LBGM	['WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.6761521806371791	0.6403508771929824	0.5471698113207547	0.5858585858585859	0.5471698113207547	0.7213114754098361	968
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018']	ZellerG_2014	species	0.798329724713888	0.7105263157894737	0.7358490566037735	0.7027027027027026	0.7358490566037735	0.6885245901639344	424
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018']	ZellerG_2014	species	0.798329724713888	0.7105263157894737	0.7358490566037735	0.7027027027027026	0.7358490566037735	0.6885245901639344	646
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018']	ZellerG_2014	species	0.798329724713888	0.7105263157894737	0.7358490566037735	0.7027027027027026	0.7358490566037735	0.6885245901639344	968
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016']	ZellerG_2014	species	0.822455923291061	0.7456140350877193	0.7547169811320755	0.7339449541284405	0.7547169811320755	0.7377049180327869	424
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016']	ZellerG_2014	species	0.822455923291061	0.7456140350877193	0.7547169811320755	0.7339449541284405	0.7547169811320755	0.7377049180327869	646
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016']	ZellerG_2014	species	0.822455923291061	0.7456140350877193	0.7547169811320755	0.7339449541284405	0.7547169811320755	0.7377049180327869	968
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'ThomasAM_2018a']	ZellerG_2014	species	0.8147231673368388	0.7982456140350878	0.7924528301886793	0.7850467289719626	0.7924528301886793	0.8032786885245902	424
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'ThomasAM_2018a']	ZellerG_2014	species	0.8147231673368388	0.7982456140350878	0.7924528301886793	0.7850467289719626	0.7924528301886793	0.8032786885245902	646
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'ThomasAM_2018a']	ZellerG_2014	species	0.8147231673368388	0.7982456140350878	0.7924528301886793	0.7850467289719626	0.7924528301886793	0.8032786885245902	968
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.7803897309000927	0.7017543859649122	0.7169811320754716	0.6909090909090909	0.7169811320754716	0.6885245901639344	424
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.7803897309000927	0.7017543859649122	0.7169811320754716	0.6909090909090909	0.7169811320754716	0.6885245901639344	646
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.7803897309000927	0.7017543859649122	0.7169811320754716	0.6909090909090909	0.7169811320754716	0.6885245901639344	968
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.8023507578100835	0.7017543859649122	0.7924528301886793	0.711864406779661	0.7924528301886793	0.6229508196721312	424
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.8023507578100835	0.7017543859649122	0.7924528301886793	0.711864406779661	0.7924528301886793	0.6229508196721312	646
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.8023507578100835	0.7017543859649122	0.7924528301886793	0.711864406779661	0.7924528301886793	0.6229508196721312	968
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7704918032786885	0.6842105263157895	0.7547169811320755	0.6896551724137931	0.7547169811320755	0.6229508196721312	424
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7704918032786885	0.6842105263157895	0.7547169811320755	0.6896551724137931	0.7547169811320755	0.6229508196721312	646
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7704918032786885	0.6842105263157895	0.7547169811320755	0.6896551724137931	0.7547169811320755	0.6229508196721312	968
LBGM	['YuJ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.8394679863903495	0.7192982456140351	0.7358490566037735	0.709090909090909	0.7358490566037735	0.7049180327868853	424
LBGM	['YuJ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.8394679863903495	0.7192982456140351	0.7358490566037735	0.709090909090909	0.7358490566037735	0.7049180327868853	646
LBGM	['YuJ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.8394679863903495	0.7192982456140351	0.7358490566037735	0.709090909090909	0.7358490566037735	0.7049180327868853	968
LBGM	['YuJ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.8017321373337458	0.7017543859649122	0.7924528301886793	0.711864406779661	0.7924528301886793	0.6229508196721312	424
LBGM	['YuJ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.8017321373337458	0.7017543859649122	0.7924528301886793	0.711864406779661	0.7924528301886793	0.6229508196721312	646
LBGM	['YuJ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.8017321373337458	0.7017543859649122	0.7924528301886793	0.711864406779661	0.7924528301886793	0.6229508196721312	968
LBGM	['YuJ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.8357562635323229	0.7456140350877193	0.7547169811320755	0.7339449541284405	0.7547169811320755	0.7377049180327869	424
LBGM	['YuJ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.8357562635323229	0.7456140350877193	0.7547169811320755	0.7339449541284405	0.7547169811320755	0.7377049180327869	646
LBGM	['YuJ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.8357562635323229	0.7456140350877193	0.7547169811320755	0.7339449541284405	0.7547169811320755	0.7377049180327869	968
LBGM	['YuJ_2015', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7847200742344571	0.7192982456140351	0.7735849056603774	0.719298245614035	0.7735849056603774	0.6721311475409836	424
LBGM	['YuJ_2015', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7847200742344571	0.7192982456140351	0.7735849056603774	0.719298245614035	0.7735849056603774	0.6721311475409836	646
LBGM	['YuJ_2015', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7847200742344571	0.7192982456140351	0.7735849056603774	0.719298245614035	0.7735849056603774	0.6721311475409836	968
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.7652335292298176	0.7105263157894737	0.6981132075471698	0.6915887850467289	0.6981132075471698	0.7213114754098361	424
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.7652335292298176	0.7105263157894737	0.6981132075471698	0.6915887850467289	0.6981132075471698	0.7213114754098361	646
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.7652335292298176	0.7105263157894737	0.6981132075471698	0.6915887850467289	0.6981132075471698	0.7213114754098361	968
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.7943086916176926	0.7280701754385965	0.7169811320754716	0.7102803738317758	0.7169811320754716	0.7377049180327869	424
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.7943086916176926	0.7280701754385965	0.7169811320754716	0.7102803738317758	0.7169811320754716	0.7377049180327869	646
LBGM	['FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.7943086916176926	0.7280701754385965	0.7169811320754716	0.7102803738317758	0.7169811320754716	0.7377049180327869	968
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7980204144757191	0.7280701754385965	0.7547169811320755	0.7207207207207208	0.7547169811320755	0.7049180327868853	424
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7980204144757191	0.7280701754385965	0.7547169811320755	0.7207207207207208	0.7547169811320755	0.7049180327868853	646
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7980204144757191	0.7280701754385965	0.7547169811320755	0.7207207207207208	0.7547169811320755	0.7049180327868853	968
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7491493968450356	0.7192982456140351	0.7358490566037735	0.709090909090909	0.7358490566037735	0.7049180327868853	424
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7491493968450356	0.7192982456140351	0.7358490566037735	0.709090909090909	0.7358490566037735	0.7049180327868853	646
LBGM	['FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7491493968450356	0.7192982456140351	0.7358490566037735	0.709090909090909	0.7358490566037735	0.7049180327868853	968
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.793071450665017	0.7280701754385965	0.7358490566037735	0.7155963302752294	0.7358490566037735	0.7213114754098361	424
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.793071450665017	0.7280701754385965	0.7358490566037735	0.7155963302752294	0.7358490566037735	0.7213114754098361	646
LBGM	['YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.793071450665017	0.7280701754385965	0.7358490566037735	0.7155963302752294	0.7358490566037735	0.7213114754098361	968
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.8150324775750076	0.7192982456140351	0.7169811320754716	0.7037037037037037	0.7169811320754716	0.7213114754098361	424
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.8150324775750076	0.7192982456140351	0.7169811320754716	0.7037037037037037	0.7169811320754716	0.7213114754098361	646
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'VogtmannE_2016']	ZellerG_2014	species	0.8150324775750076	0.7192982456140351	0.7169811320754716	0.7037037037037037	0.7169811320754716	0.7213114754098361	968
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.8125579956696566	0.7280701754385965	0.7924528301886793	0.7304347826086955	0.7924528301886793	0.6721311475409836	424
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.8125579956696566	0.7280701754385965	0.7924528301886793	0.7304347826086955	0.7924528301886793	0.6721311475409836	646
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'WirbelJ_2018', 'ThomasAM_2018a']	ZellerG_2014	species	0.8125579956696566	0.7280701754385965	0.7924528301886793	0.7304347826086955	0.7924528301886793	0.6721311475409836	968
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.8137952366223322	0.7631578947368421	0.7169811320754716	0.7378640776699028	0.7169811320754716	0.8032786885245902	424
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.8137952366223322	0.7631578947368421	0.7169811320754716	0.7378640776699028	0.7169811320754716	0.8032786885245902	646
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.8137952366223322	0.7631578947368421	0.7169811320754716	0.7378640776699028	0.7169811320754716	0.8032786885245902	968
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7946180018558614	0.7192982456140351	0.7358490566037735	0.709090909090909	0.7358490566037735	0.7049180327868853	424
LBGM	['YuJ_2015', 'FengQ_2015', 'WirbelJ_2018', 'VogtmannE_2016', 'ThomasAM_2018a']	ZellerG_2014	species	0.7946180018558614	0.7192982456140351	0.7358490566037735	0.709090909090909	0.7358490566037735	0.7049180327868853	646
